,SaintKittsNevis,Antigua,Guadeloupe,Montserrat,Dominica,Martinique,SaintLucia,Barbados,SaintVincentGrenadines,Grenada,Antigua Hydrogen,Barbados Hydrogen,Guadeloupe Hydrogen,Martinique Hydrogen,SaintLucia Hydrogen,SaintVincentGrenadines Hydrogen,Grenada Hydrogen,SaintKittsNevis Hydrogen,Montserrat Hydrogen,Dominica Hydrogen
5457,20.0,-0.0,0.4400924699984756,-0.0,10.0,20.0,20.0,20.0,20.0,20.0,-0.0,12.0,0.6287035285692509,12.0,12.0,12.0,14.285714285714286,12.0,-0.0,11.999999999999998
5458,20.0,-0.0,0.4400924699984756,-0.0,10.0,20.0,20.0,20.0,20.0,20.0,-0.0,12.0,0.6287035285692509,12.0,12.0,12.0,14.285714285714286,12.0,-0.0,11.999999999999998
5459,20.0,-0.0,0.4400924699984756,-0.0,10.0,20.0,20.0,20.0,20.0,20.0,-0.0,12.0,0.6287035285692509,12.0,12.0,12.0,14.285714285714286,12.0,-0.0,11.999999999999998
5460,20.0,-0.0,0.4400924699984756,-0.0,10.0,20.0,20.0,20.0,20.0,20.0,-0.0,12.0,0.6287035285692509,12.0,12.0,12.0,14.285714285714286,12.0,-0.0,11.999999999999998
5461,20.0,-0.0,0.4400924699984756,-0.0,10.0,20.0,20.0,20.0,20.0,20.0,-0.0,12.0,0.6287035285692509,12.0,12.0,12.0,14.285714285714286,12.0,-0.0,11.999999999999998
5462,20.0,-0.0,0.4400924699984756,-0.0,10.0,20.0,20.0,20.0,20.0,20.0,-0.0,12.0,0.6287035285692509,12.0,12.0,12.0,14.285714285714286,12.0,-0.0,11.999999999999998
5463,20.0,-0.0,0.4400924699984756,-0.0,10.0,20.0,20.0,20.0,20.0,20.0,-0.0,12.0,0.6287035285692509,12.0,12.0,12.0,14.285714285714286,12.0,-0.0,11.999999999999998
5464,20.0,-0.0,0.4400924699984756,-0.0,10.0,20.0,20.0,20.0,20.0,20.0,-0.0,12.0,0.6287035285692509,12.0,12.0,12.0,14.285714285714286,12.0,-0.0,11.999999999999998
5465,20.0,-0.0,0.4400924699984756,-0.0,10.0,20.0,20.0,20.0,20.0,20.0,-0.0,12.0,0.6287035285692509,12.0,12.0,12.0,14.285714285714286,12.0,-0.0,11.999999999999998
5466,20.0,-0.0,0.4400924699984756,-0.0,10.0,20.0,20.0,20.0,20.0,20.0,-0.0,12.0,0.6287035285692509,12.0,12.0,12.0,14.285714285714286,12.0,-0.0,11.999999999999998
5467,20.0,-0.0,0.4400924699984756,-0.0,10.0,20.0,20.0,20.0,20.0,20.0,-0.0,12.0,0.6287035285692509,12.0,12.0,12.0,14.285714285714286,12.0,-0.0,11.999999999999998
5468,20.0,-0.0,0.4400924699984756,-0.0,10.0,20.0,20.0,20.0,20.0,20.0,-0.0,12.0,0.6287035285692509,12.0,12.0,12.0,14.285714285714286,12.0,-0.0,11.999999999999998
5469,20.0,-0.0,0.4400924699984756,-0.0,10.0,20.0,20.0,20.0,20.0,20.0,-0.0,12.0,0.6287035285692509,12.0,12.0,12.0,14.285714285714286,12.0,-0.0,11.999999999999998
5470,20.0,-0.0,0.4400924699984756,-0.0,10.0,20.0,20.0,20.0,20.0,20.0,-0.0,12.0,0.6287035285692509,12.0,12.0,12.0,14.285714285714286,12.0,-0.0,11.999999999999998
5471,20.0,-0.0,0.4400924699984756,-0.0,10.0,20.0,20.0,20.0,20.0,20.0,-0.0,12.0,0.6287035285692509,12.0,12.0,12.0,14.285714285714286,12.0,-0.0,11.999999999999998
5472,20.0,-0.0,0.4400924699984756,-0.0,10.0,20.0,20.0,20.0,20.0,20.0,-0.0,12.0,0.6287035285692509,12.0,12.0,12.0,14.285714285714286,12.0,-0.0,11.999999999999998
5473,20.0,-0.0,0.4400924699984756,-0.0,10.0,20.0,20.0,20.0,20.0,20.0,-0.0,12.0,0.6287035285692509,12.0,12.0,12.0,14.285714285714286,12.0,-0.0,11.999999999999998
5474,20.0,-0.0,0.4400924699984756,-0.0,10.0,20.0,20.0,20.0,20.0,20.0,-0.0,12.0,0.6287035285692509,12.0,12.0,12.0,14.285714285714286,12.0,-0.0,11.999999999999998
5475,20.0,-0.0,0.4400924699984756,-0.0,10.0,20.0,20.0,20.0,20.0,20.0,-0.0,12.0,0.6287035285692509,12.0,12.0,12.0,14.285714285714286,12.0,-0.0,11.999999999999998
5476,20.0,-0.0,0.4400924699984756,-0.0,10.0,20.0,20.0,20.0,20.0,20.0,-0.0,12.0,0.6287035285692509,12.0,12.0,12.0,14.285714285714286,12.0,-0.0,11.999999999999998
5477,20.0,-0.0,0.4400924699984756,-0.0,10.0,20.0,20.0,20.0,20.0,20.0,-0.0,12.0,0.6287035285692509,12.0,12.0,12.0,14.285714285714286,12.0,-0.0,11.999999999999998
5478,20.0,-0.0,0.4400924699984756,-0.0,10.0,20.0,20.0,20.0,20.0,20.0,-0.0,12.0,0.6287035285692509,12.0,12.0,12.0,14.285714285714286,12.0,-0.0,11.999999999999998
5479,20.0,-0.0,0.4400924699984756,-0.0,10.0,20.0,20.0,20.0,20.0,20.0,-0.0,12.0,0.6287035285692509,12.0,12.0,12.0,14.285714285714286,12.0,-0.0,11.999999999999998
5480,20.0,-0.0,-0.0,-0.0,10.0,8.399999999999999,20.0,20.0,20.0,20.0,-0.0,12.0,0.6287035285692509,12.0,12.0,12.0,14.285714285714286,12.0,-0.0,11.999999999999998
5481,20.0,-0.0,-0.0,-0.0,10.0,8.399999999999999,20.0,20.0,20.0,20.0,-0.0,12.0,0.6287035285692509,12.0,12.0,12.0,14.285714285714286,12.0,-0.0,11.999999999999998
5482,20.0,-0.0,-0.0,-0.0,10.0,8.399999999999999,20.0,20.0,20.0,20.0,-0.0,12.0,0.6287035285692509,12.0,12.0,12.0,14.285714285714286,12.0,-0.0,11.999999999999998
5483,20.0,-0.0,-0.0,-0.0,10.0,8.399999999999999,20.0,20.0,20.0,20.0,-0.0,12.0,0.6287035285692509,12.0,12.0,12.0,14.285714285714286,12.0,-0.0,11.999999999999998
5484,20.0,-0.0,-0.0,-0.0,10.0,8.399999999999999,20.0,20.0,20.0,20.0,-0.0,12.0,0.6287035285692509,12.0,12.0,12.0,14.285714285714286,12.0,-0.0,11.999999999999998
5485,20.0,-0.0,-0.0,-0.0,10.0,8.399999999999999,20.0,20.0,20.0,20.0,-0.0,12.0,0.6287035285692509,12.0,12.0,12.0,14.285714285714286,12.0,-0.0,11.999999999999998
5486,20.0,-0.0,-0.0,-0.0,10.0,8.399999999999999,20.0,20.0,20.0,20.0,-0.0,12.0,0.6287035285692509,12.0,12.0,12.0,14.285714285714286,12.0,-0.0,11.999999999999998
5487,20.0,-0.0,-0.0,-0.0,10.0,8.399999999999999,20.0,20.0,20.0,20.0,-0.0,12.0,0.6287035285692509,12.0,12.0,12.0,14.285714285714286,12.0,-0.0,11.999999999999998
5488,20.0,-0.0,-0.0,-0.0,10.0,8.399999999999999,20.0,20.0,20.0,20.0,-0.0,12.0,0.6287035285692509,12.0,12.0,12.0,14.285714285714286,12.0,-0.0,11.999999999999998
5489,20.0,-0.0,-0.0,-0.0,10.0,8.399999999999999,20.0,20.0,20.0,20.0,-0.0,12.0,0.6287035285692509,12.0,12.0,12.0,14.285714285714286,12.0,-0.0,11.999999999999998
5490,20.0,-0.0,-0.0,-0.0,10.0,8.399999999999999,20.0,20.0,20.0,20.0,-0.0,12.0,0.6287035285692509,12.0,12.0,12.0,14.285714285714286,12.0,-0.0,11.999999999999998
5491,20.0,-0.0,-0.0,-0.0,10.0,8.399999999999999,20.0,20.0,20.0,20.0,-0.0,12.0,0.6287035285692509,12.0,12.0,12.0,14.285714285714286,12.0,-0.0,11.999999999999998
5492,20.0,-0.0,-0.0,-0.0,10.0,8.399999999999999,20.0,20.0,20.0,20.0,-0.0,12.0,0.6287035285692509,12.0,12.0,12.0,14.285714285714286,12.0,-0.0,11.999999999999998
5493,20.0,-0.0,-0.0,-0.0,10.0,8.399999999999999,20.0,20.0,20.0,20.0,-0.0,12.0,0.6287035285692509,12.0,12.0,12.0,14.285714285714286,12.0,-0.0,11.999999999999998
5494,20.0,-0.0,-0.0,-0.0,10.0,8.399999999999999,20.0,20.0,20.0,20.0,-0.0,12.0,0.6287035285692509,12.0,12.0,12.0,14.285714285714286,12.0,-0.0,11.999999999999998
5495,20.0,-0.0,-0.0,-0.0,8.399999999999999,8.399999999999999,20.0,20.0,20.0,20.0,-0.0,12.0,0.6287035285692509,12.0,12.0,12.0,14.285714285714286,12.0,-0.0,11.999999999999998
5496,20.0,-0.0,-0.0,-0.0,8.399999999999999,8.399999999999999,20.0,20.0,20.0,20.0,-0.0,12.0,0.6287035285692509,12.0,12.0,12.0,14.285714285714286,12.0,-0.0,11.999999999999998
5497,20.0,-0.0,-0.0,-0.0,8.399999999999999,8.399999999999999,20.0,20.0,20.0,20.0,-0.0,12.0,0.6287035285692509,12.0,12.0,12.0,14.285714285714286,12.0,-0.0,11.999999999999998
5498,20.0,-0.0,-0.0,-0.0,8.399999999999999,8.399999999999999,20.0,20.0,20.0,20.0,-0.0,12.0,0.6287035285692509,12.0,12.0,12.0,14.285714285714286,12.0,-0.0,11.999999999999998
5499,20.0,-0.0,-0.0,-0.0,8.399999999999999,8.399999999999999,20.0,20.0,20.0,20.0,-0.0,12.0,0.6287035285692509,12.0,12.0,12.0,14.285714285714286,12.0,-0.0,11.999999999999998
5500,20.0,-0.0,-0.0,-0.0,8.399999999999999,8.399999999999999,20.0,20.0,20.0,20.0,-0.0,12.0,0.6287035285692509,12.0,12.0,12.0,14.285714285714286,12.0,-0.0,11.999999999999998
5501,20.0,-0.0,-0.0,-0.0,8.399999999999999,8.399999999999999,20.0,20.0,20.0,20.0,-0.0,12.0,0.6287035285692509,12.0,12.0,12.0,14.285714285714286,12.0,-0.0,11.999999999999998
5502,20.0,-0.0,-0.0,-0.0,8.399999999999999,8.399999999999999,20.0,20.0,20.0,20.0,-0.0,12.0,0.6287035285692509,12.0,12.0,12.0,14.285714285714286,12.0,-0.0,11.999999999999998
5503,20.0,-0.0,-0.0,-0.0,8.399999999999999,8.399999999999999,20.0,20.0,20.0,20.0,-0.0,12.0,0.6287035285692509,12.0,12.0,12.0,14.285714285714286,12.0,-0.0,11.999999999999998
5504,20.0,-0.0,-0.0,-0.0,8.399999999999999,8.399999999999999,20.0,20.0,20.0,20.0,-0.0,12.0,0.6287035285692509,12.0,12.0,12.0,14.285714285714286,12.0,-0.0,11.999999999999998
5505,20.0,-0.0,-0.0,-0.0,8.399999999999999,8.399999999999999,20.0,20.0,20.0,20.0,-0.0,12.0,0.6287035285692509,12.0,12.0,12.0,14.285714285714286,12.0,-0.0,11.999999999999998
5506,20.0,-0.0,-0.0,-0.0,8.399999999999999,8.399999999999999,20.0,20.0,20.0,20.0,-0.0,12.0,0.6287035285692509,12.0,12.0,12.0,14.285714285714286,12.0,-0.0,11.999999999999998
5507,20.0,-0.0,-0.0,-0.0,8.399999999999999,8.399999999999999,20.0,20.0,20.0,20.0,-0.0,12.0,0.6287035285692509,12.0,12.0,12.0,14.285714285714286,12.0,-0.0,11.999999999999998
5508,20.0,-0.0,-0.0,-0.0,8.399999999999999,8.399999999999999,20.0,20.0,20.0,20.0,-0.0,12.0,0.6287035285692509,12.0,12.0,12.0,14.285714285714286,12.0,-0.0,11.999999999999998
5509,20.0,-0.0,-0.0,-0.0,8.399999999999999,8.399999999999999,20.0,20.0,20.0,20.0,-0.0,12.0,0.6287035285692509,12.0,12.0,12.0,14.285714285714286,12.0,-0.0,11.999999999999998
5510,20.0,-0.0,-0.0,-0.0,8.399999999999999,8.399999999999999,20.0,20.0,20.0,20.0,-0.0,12.0,0.6287035285692509,12.0,12.0,12.0,14.285714285714286,12.0,-0.0,11.999999999999998
5511,20.0,-0.0,-0.0,-0.0,8.399999999999999,8.399999999999999,20.0,20.0,20.0,20.0,-0.0,12.0,0.6287035285692509,12.0,12.0,12.0,14.285714285714286,12.0,-0.0,11.999999999999998
5512,20.0,-0.0,-0.0,-0.0,8.399999999999999,8.399999999999999,20.0,20.0,20.0,20.0,-0.0,12.0,0.6287035285692509,12.0,12.0,12.0,14.285714285714286,12.0,-0.0,11.999999999999998
5513,20.0,-0.0,-0.0,-0.0,8.399999999999999,8.399999999999999,20.0,20.0,20.0,20.0,-0.0,12.0,0.6287035285692509,12.0,12.0,12.0,14.285714285714286,12.0,-0.0,11.999999999999998
5514,20.0,-0.0,-0.0,-0.0,8.399999999999999,8.399999999999999,20.0,20.0,20.0,20.0,-0.0,12.0,0.6287035285692509,12.0,12.0,12.0,14.285714285714286,12.0,-0.0,11.999999999999998
5515,20.0,-0.0,-0.0,-0.0,8.399999999999999,8.399999999999999,20.0,20.0,20.0,20.0,-0.0,12.0,0.6287035285692509,12.0,12.0,12.0,14.285714285714286,12.0,-0.0,11.999999999999998
5516,20.0,-0.0,-0.0,-0.0,8.399999999999999,8.399999999999999,20.0,20.0,20.0,20.0,-0.0,12.0,0.6287035285692509,12.0,12.0,12.0,14.285714285714286,12.0,-0.0,11.999999999999998
5517,20.0,-0.0,-0.0,-0.0,8.399999999999999,8.399999999999999,20.0,20.0,20.0,20.0,-0.0,12.0,0.6287035285692509,12.0,12.0,12.0,14.285714285714286,12.0,-0.0,11.999999999999998
5518,20.0,-0.0,-0.0,-0.0,8.399999999999999,8.399999999999999,20.0,20.0,20.0,20.0,-0.0,12.0,0.6287035285692509,12.0,12.0,12.0,14.285714285714286,12.0,-0.0,11.999999999999998
5519,20.0,-0.0,-0.0,-0.0,8.399999999999999,8.399999999999999,20.0,20.0,20.0,20.0,-0.0,12.0,0.6287035285692509,12.0,12.0,12.0,14.285714285714286,12.0,-0.0,11.999999999999998
5520,20.0,-0.0,-0.0,-0.0,8.399999999999999,8.399999999999999,20.0,20.0,20.0,20.0,-0.0,12.0,0.6287035285692509,12.0,12.0,12.0,14.285714285714286,12.0,-0.0,11.999999999999998
5521,20.0,-0.0,-0.0,-0.0,8.399999999999999,8.399999999999999,20.0,20.0,20.0,20.0,-0.0,12.0,0.6287035285692509,12.0,12.0,12.0,14.285714285714286,12.0,-0.0,11.999999999999998
5522,20.0,-0.0,-0.0,-0.0,8.399999999999999,8.399999999999999,20.0,20.0,20.0,20.0,-0.0,12.0,0.6287035285692509,12.0,12.0,12.0,14.285714285714286,12.0,-0.0,11.999999999999998
5523,20.0,-0.0,-0.0,-0.0,8.399999999999999,8.399999999999999,20.0,20.0,20.0,20.0,-0.0,12.0,0.6287035285692509,12.0,12.0,12.0,14.285714285714286,12.0,-0.0,11.999999999999998
5524,20.0,-0.0,-0.0,-0.0,8.399999999999999,8.399999999999999,20.0,20.0,20.0,20.0,-0.0,12.0,0.6287035285692509,12.0,12.0,12.0,14.285714285714286,12.0,-0.0,11.999999999999998
5525,20.0,-0.0,-0.0,-0.0,8.399999999999999,8.399999999999999,20.0,20.0,20.0,20.0,-0.0,12.0,0.6287035285692509,12.0,12.0,12.0,14.285714285714286,12.0,-0.0,11.999999999999998
5526,20.0,-0.0,-0.0,-0.0,8.399999999999999,8.399999999999999,20.0,20.0,20.0,20.0,-0.0,12.0,0.6287035285692509,12.0,12.0,12.0,14.285714285714286,12.0,-0.0,11.999999999999998
5527,20.0,-0.0,-0.0,-0.0,8.399999999999999,8.399999999999999,8.399999999999999,8.399999999999999,10.0,20.0,-0.0,12.0,0.6287035285692509,12.0,12.0,12.0,14.285714285714286,12.0,-0.0,11.999999999999998
5528,20.0,-0.0,-0.0,-0.0,8.399999999999999,8.399999999999999,8.399999999999999,8.399999999999999,10.0,20.0,-0.0,12.0,0.6287035285692509,12.0,12.0,12.0,14.285714285714286,12.0,-0.0,11.999999999999998
5529,20.0,-0.0,-0.0,-0.0,8.399999999999999,8.399999999999999,8.399999999999999,8.399999999999999,10.0,20.0,-0.0,12.0,0.6287035285692509,12.0,12.0,12.0,14.285714285714286,12.0,-0.0,11.999999999999998
5530,20.0,-0.0,-0.0,-0.0,8.399999999999999,8.399999999999999,8.399999999999999,-0.0,10.0,20.0,-0.0,12.0,0.6287035285692509,12.0,12.0,12.0,14.285714285714286,12.0,-0.0,11.999999999999998
5531,8.399999999999999,-0.0,-0.0,-0.0,8.399999999999999,8.399999999999999,8.399999999999999,-0.0,10.0,20.0,-0.0,12.0,0.6287035285692509,12.0,12.0,12.0,14.285714285714286,12.0,-0.0,11.999999999999998
5532,8.399999999999999,-0.0,-0.0,-0.0,8.399999999999999,8.399999999999999,8.399999999999999,-0.0,10.0,20.0,-0.0,12.0,0.6287035285692509,12.0,12.0,12.0,14.285714285714286,12.0,-0.0,11.999999999999998
5533,20.0,-0.0,-0.0,-0.0,8.399999999999999,8.399999999999999,8.399999999999999,-0.0,10.0,20.0,-0.0,12.0,0.6287035285692509,12.0,12.0,12.0,14.285714285714286,12.0,-0.0,11.999999999999998
5534,20.0,-0.0,-0.0,-0.0,8.399999999999999,8.399999999999999,8.399999999999999,8.399999999999999,10.0,20.0,-0.0,12.0,0.6287035285692509,12.0,12.0,12.0,14.285714285714286,12.0,-0.0,11.999999999999998
5535,20.0,-0.0,-0.0,-0.0,8.399999999999999,8.399999999999999,8.399999999999999,8.399999999999999,10.0,20.0,-0.0,12.0,0.6287035285692509,12.0,12.0,12.0,14.285714285714286,12.0,-0.0,11.999999999999998
5536,20.0,-0.0,-0.0,-0.0,8.399999999999999,8.399999999999999,8.399999999999999,8.399999999999999,10.0,20.0,-0.0,12.0,0.6287035285692509,12.0,12.0,12.0,14.285714285714286,12.0,-0.0,11.999999999999998
5537,20.0,-0.0,-0.0,-0.0,8.399999999999999,8.399999999999999,8.399999999999999,8.399999999999999,10.0,20.0,-0.0,12.0,0.6287035285692509,12.0,12.0,12.0,14.285714285714286,12.0,-0.0,11.999999999999998
5538,20.0,-0.0,-0.0,-0.0,8.399999999999999,8.399999999999999,8.399999999999999,8.399999999999999,10.0,20.0,-0.0,12.0,0.6287035285692509,12.0,12.0,12.0,14.285714285714286,12.0,-0.0,11.999999999999998
5539,20.0,-0.0,-0.0,-0.0,8.399999999999999,8.399999999999999,8.399999999999999,8.399999999999999,10.0,20.0,-0.0,12.0,0.6287035285692509,12.0,12.0,12.0,14.285714285714286,12.0,-0.0,11.999999999999998
5540,20.0,-0.0,-0.0,-0.0,8.399999999999999,8.399999999999999,8.399999999999999,8.399999999999999,10.0,20.0,-0.0,12.0,0.6287035285692509,12.0,12.0,12.0,14.285714285714286,12.0,-0.0,11.999999999999998
5541,20.0,-0.0,-0.0,-0.0,8.399999999999999,8.399999999999999,8.399999999999999,8.399999999999999,10.0,20.0,-0.0,12.0,0.6287035285692509,12.0,12.0,12.0,14.285714285714286,12.0,-0.0,11.999999999999998
5542,20.0,-0.0,-0.0,-0.0,8.399999999999999,8.399999999999999,8.399999999999999,8.399999999999999,10.0,20.0,-0.0,12.0,0.6287035285692509,12.0,12.0,12.0,14.285714285714286,12.0,-0.0,11.999999999999998
5543,20.0,-0.0,-0.0,-0.0,8.399999999999999,8.399999999999999,8.399999999999999,8.399999999999999,10.0,20.0,-0.0,12.0,0.6287035285692509,12.0,12.0,12.0,14.285714285714286,12.0,-0.0,11.999999999999998
5544,20.0,-0.0,-0.0,-0.0,8.399999999999999,8.399999999999999,8.399999999999999,8.399999999999999,10.0,20.0,-0.0,12.0,0.6287035285692509,12.0,12.0,12.0,14.285714285714286,12.0,-0.0,11.999999999999998
5545,20.0,-0.0,-0.0,-0.0,8.399999999999999,8.399999999999999,8.399999999999999,8.399999999999999,10.0,20.0,-0.0,12.0,0.6287035285692509,12.0,12.0,12.0,14.285714285714286,12.0,-0.0,11.999999999999998
5546,20.0,-0.0,-0.0,-0.0,8.399999999999999,8.399999999999999,8.399999999999999,8.399999999999999,10.0,20.0,-0.0,12.0,0.6287035285692509,12.0,12.0,12.0,14.285714285714286,12.0,-0.0,11.999999999999998
5547,20.0,-0.0,-0.0,-0.0,8.399999999999999,8.399999999999999,8.399999999999999,8.399999999999999,10.0,20.0,-0.0,12.0,0.6287035285692509,12.0,12.0,12.0,14.285714285714286,12.0,-0.0,11.999999999999998
5548,20.0,-0.0,-0.0,-0.0,8.399999999999999,8.399999999999999,8.399999999999999,8.399999999999999,10.0,20.0,-0.0,12.0,0.6287035285692509,12.0,12.0,12.0,14.285714285714286,12.0,-0.0,11.999999999999998
5549,20.0,-0.0,-0.0,-0.0,8.399999999999999,8.399999999999999,8.399999999999999,8.399999999999999,10.0,20.0,-0.0,12.0,0.6287035285692509,12.0,12.0,12.0,14.285714285714286,12.0,-0.0,11.999999999999998
5550,20.0,-0.0,-0.0,-0.0,8.399999999999999,8.399999999999999,8.399999999999999,8.399999999999999,10.0,20.0,-0.0,12.0,0.6287035285692509,12.0,12.0,12.0,14.285714285714286,12.0,-0.0,11.999999999999998
5551,20.0,-0.0,-0.0,-0.0,8.399999999999999,8.399999999999999,8.399999999999999,8.399999999999999,10.0,20.0,-0.0,12.0,0.6287035285692509,12.0,12.0,12.0,14.285714285714286,12.0,-0.0,11.999999999999998
5552,20.0,-0.0,-0.0,-0.0,8.399999999999999,8.399999999999999,8.399999999999999,8.399999999999999,10.0,20.0,-0.0,12.0,0.6287035285692509,12.0,12.0,12.0,14.285714285714286,12.0,-0.0,11.999999999999998
5553,20.0,-0.0,-0.0,-0.0,8.399999999999999,8.399999999999999,8.399999999999999,8.399999999999999,10.0,20.0,-0.0,12.0,0.6287035285692509,12.0,12.0,12.0,14.285714285714286,12.0,-0.0,11.999999999999998
5554,20.0,-0.0,-0.0,-0.0,8.399999999999999,8.399999999999999,8.399999999999999,8.399999999999999,10.0,20.0,-0.0,12.0,0.6287035285692509,12.0,12.0,12.0,14.285714285714286,12.0,-0.0,11.999999999999998
5555,20.0,-0.0,-0.0,-0.0,8.399999999999999,8.399999999999999,8.399999999999999,-0.0,10.0,20.0,-0.0,12.0,0.6287035285692509,12.0,12.0,12.0,14.285714285714286,12.0,-0.0,11.999999999999998
5556,20.0,-0.0,-0.0,-0.0,8.399999999999999,8.399999999999999,8.399999999999999,-0.0,10.0,20.0,-0.0,12.0,0.6287035285692509,12.0,12.0,12.0,14.285714285714286,12.0,-0.0,11.999999999999998
5557,20.0,-0.0,-0.0,-0.0,8.399999999999999,8.399999999999999,8.399999999999999,8.399999999999999,10.0,20.0,-0.0,12.0,0.6287035285692509,12.0,12.0,12.0,14.285714285714286,12.0,-0.0,11.999999999999998
5558,20.0,-0.0,-0.0,-0.0,8.399999999999999,8.399999999999999,8.399999999999999,8.399999999999999,10.0,20.0,-0.0,12.0,0.6287035285692509,12.0,12.0,12.0,14.285714285714286,12.0,-0.0,11.999999999999998
5559,20.0,-0.0,-0.0,-0.0,8.399999999999999,8.399999999999999,8.399999999999999,8.399999999999999,10.0,20.0,-0.0,12.0,0.6287035285692509,12.0,12.0,12.0,14.285714285714286,12.0,-0.0,11.999999999999998
5560,20.0,-0.0,-0.0,-0.0,8.399999999999999,8.399999999999999,8.399999999999999,8.399999999999999,10.0,20.0,-0.0,12.0,0.6287035285692509,12.0,12.0,12.0,14.285714285714286,12.0,-0.0,11.999999999999998
5561,20.0,-0.0,-0.0,-0.0,8.399999999999999,8.399999999999999,8.399999999999999,8.399999999999999,10.0,20.0,-0.0,12.0,0.6287035285692509,12.0,12.0,12.0,14.285714285714286,12.0,-0.0,11.999999999999998
5562,20.0,-0.0,-0.0,-0.0,8.399999999999999,8.399999999999999,8.399999999999999,8.399999999999999,10.0,20.0,-0.0,12.0,0.6287035285692509,12.0,12.0,12.0,14.285714285714286,12.0,-0.0,11.999999999999998
5563,20.0,-0.0,-0.0,-0.0,8.399999999999999,8.399999999999999,8.399999999999999,8.399999999999999,10.0,20.0,-0.0,12.0,0.6287035285692509,12.0,12.0,12.0,14.285714285714286,12.0,-0.0,11.999999999999998
5564,20.0,-0.0,-0.0,-0.0,8.399999999999999,8.399999999999999,8.399999999999999,8.399999999999999,10.0,20.0,-0.0,12.0,0.6287035285692509,12.0,12.0,12.0,14.285714285714286,12.0,-0.0,11.999999999999998
5565,20.0,-0.0,-0.0,-0.0,8.399999999999999,8.399999999999999,8.399999999999999,8.399999999999999,10.0,10.0,-0.0,12.0,0.6287035285692509,12.0,12.0,12.0,14.285714285714286,12.0,-0.0,11.999999999999998
5566,20.0,-0.0,-0.0,-0.0,8.399999999999999,8.399999999999999,8.399999999999999,8.399999999999999,10.0,10.0,-0.0,12.0,0.6287035285692509,12.0,12.0,12.0,14.285714285714286,12.0,-0.0,11.999999999999998
5567,20.0,-0.0,-0.0,-0.0,8.399999999999999,8.399999999999999,8.399999999999999,8.399999999999999,10.0,10.0,-0.0,12.0,0.6287035285692509,12.0,12.0,12.0,14.285714285714286,12.0,-0.0,11.999999999999998
5568,20.0,-0.0,-0.0,-0.0,8.399999999999999,8.399999999999999,8.399999999999999,8.399999999999999,10.0,10.0,-0.0,12.0,0.6287035285692509,12.0,12.0,12.0,14.285714285714286,12.0,-0.0,11.999999999999998
5569,20.0,-0.0,-0.0,-0.0,8.399999999999999,8.399999999999999,8.399999999999999,8.399999999999999,10.0,10.0,-0.0,12.0,0.6287035285692509,12.0,12.0,12.0,14.285714285714286,12.0,-0.0,11.999999999999998
5570,20.0,-0.0,-0.0,-0.0,8.399999999999999,8.399999999999999,8.399999999999999,8.399999999999999,10.0,10.0,-0.0,12.0,0.6287035285692509,12.0,12.0,12.0,14.285714285714286,12.0,-0.0,11.999999999999998
5571,20.0,-0.0,-0.0,-0.0,8.399999999999999,8.399999999999999,8.399999999999999,8.399999999999999,10.0,10.0,-0.0,12.0,0.6287035285692509,12.0,12.0,12.0,14.285714285714286,12.0,-0.0,11.999999999999998
5572,20.0,-0.0,-0.0,-0.0,8.399999999999999,8.399999999999999,8.399999999999999,8.399999999999999,10.0,10.0,-0.0,12.0,0.6287035285692509,12.0,12.0,12.0,14.285714285714286,12.0,-0.0,11.999999999999998
5573,20.0,-0.0,-0.0,-0.0,8.399999999999999,8.399999999999999,8.399999999999999,8.399999999999999,10.0,10.0,-0.0,12.0,0.6287035285692509,12.0,12.0,12.0,14.285714285714286,12.0,-0.0,11.999999999999998
5574,20.0,-0.0,-0.0,-0.0,8.399999999999999,8.399999999999999,8.399999999999999,8.399999999999999,10.0,10.0,-0.0,12.0,0.6287035285692509,12.0,12.0,12.0,14.285714285714286,12.0,-0.0,11.999999999999998
5575,20.0,-0.0,-0.0,-0.0,8.399999999999999,8.399999999999999,8.399999999999999,8.399999999999999,10.0,10.0,-0.0,12.0,0.6287035285692509,12.0,12.0,12.0,14.285714285714286,12.0,-0.0,11.999999999999998
5576,20.0,-0.0,-0.0,-0.0,8.399999999999999,8.399999999999999,8.399999999999999,8.399999999999999,10.0,10.0,-0.0,12.0,0.6287035285692509,12.0,12.0,12.0,14.285714285714286,12.0,-0.0,11.999999999999998
5577,20.0,-0.0,-0.0,-0.0,8.399999999999999,8.399999999999999,8.399999999999999,8.399999999999999,10.0,10.0,-0.0,12.0,0.6287035285692509,12.0,12.0,12.0,14.285714285714286,12.0,-0.0,11.999999999999998
5578,20.0,-0.0,-0.0,-0.0,8.399999999999999,8.399999999999999,8.399999999999999,8.399999999999999,10.0,10.0,-0.0,12.0,0.6287035285692509,12.0,12.0,12.0,14.285714285714286,12.0,-0.0,11.999999999999998
5579,20.0,-0.0,-0.0,-0.0,8.399999999999999,8.399999999999999,8.399999999999999,8.399999999999999,10.0,10.0,-0.0,12.0,0.6287035285692509,12.0,12.0,12.0,14.285714285714286,12.0,-0.0,11.999999999999998
5580,20.0,-0.0,-0.0,-0.0,8.399999999999999,8.399999999999999,8.399999999999999,8.399999999999999,10.0,10.0,-0.0,12.0,0.6287035285692509,12.0,12.0,12.0,14.285714285714286,12.0,-0.0,11.999999999999998
